Name,Nom_couran,2026-01-18,2026-01-19,2026-01-20,2026-01-21,2026-01-22,2026-01-23,2026-01-24,2026-01-25,2026-01-26,2026-01-27,2026-01-28,2026-01-29,2026-01-30,2026-01-31,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,TOTAL_ha
N1,,20.907436028059422,20.907436028059422,20.907436028059422,46.020142752900966,22.333427755737304,22.333427755737304,22.333427755737304,22.333427755737304,22.333427755737304,42.02539680060891,20.467517545477172,20.467517545477172,20.467517545477172,20.467517545477172,20.467517545477172,43.169006515646544,27.404181334120803,27.404181334120803,27.40418133412081,27.40418133412081,27.40418133412081,544.9624873300112
S 1A et 1B,,33.668469798308735,33.66846979830873,33.668469798308735,39.640743352242254,15.203624735286937,32.446199267255,32.446199267255,32.446199267255,32.446199267255004,17.376051769229665,20.886768911240516,27.814253598225914,27.814253598225914,27.814253598225907,27.814253598225907,21.75814308757707,10.903263613053864,19.1345532299685,19.1345532299685,19.1345532299685,19.1345532299685,544.354029245354
1C bis,,29.72828173740761,29.72828173740761,29.72828173740761,43.28697795351514,22.281092333840768,22.281092333840764,22.281092333840764,22.281092333840768,22.281092333840764,13.908543859336703,24.343237313663263,24.34323731366326,24.343237313663263,24.34323731366326,24.343237313663263,14.434411234418084,16.048239923035865,16.048239923035865,16.048239923035865,16.048239923035865,16.048239923035865,474.17762611219223
B4,,28.21891022597369,28.21891022597369,28.21891022597369,15.851245700073243,15.013311656530044,15.013311656530044,15.013311656530044,15.013311656530044,15.013311656530044,11.029004287169213,16.278399523650524,16.278399523650524,16.278399523650524,16.278399523650524,16.278399523650524,9.891220068155924,17.480431906151864,17.480431906151864,17.480431906151864,17.480431906151864,17.480431906151864,365.2889161649817
S 9-1,,13.021303876953123,13.021303876953123,13.021303876953123,13.802185400522271,4.540823093788298,32.18454475882735,32.18454475882735,32.18454475882735,32.18454475882735,11.485110726844939,5.802229764763328,15.142706454324157,15.142706454324157,15.142706454324157,15.142706454324157,7.6636286558742155,3.9634637643013755,16.629475093790692,16.629475093790692,16.629475093790692,16.629475093790692,342.14825826472253
ASAP Boumaiz,,12.092921677150349,12.092921677150349,12.092921677150349,9.381653877515607,3.7019303477089065,25.9654285156609,25.9654285156609,25.9654285156609,25.9654285156609,6.0511023856129365,4.621503955712412,14.720772329424689,14.720772329424689,14.720772329424689,14.720772329424689,4.061810916963465,3.473889825128293,16.97261539366479,16.97261539366479,16.97261539366479,16.97261539366479,298.20592129509413
S 4.1,,10.830655704166189,10.830655704166189,10.830655704166189,12.342176704747818,4.2046438167078355,28.38143059089212,28.38143059089212,28.38143059089212,28.38143059089212,6.898588462225223,5.583256135349648,12.797611431645413,12.79761143164541,12.797611431645413,12.79761143164541,5.524256895811792,2.768021663219976,13.875821399320714,13.875821399320714,13.875821399320714,13.875821399320714,290.03236447799384
B3,,11.853000769078871,11.85300076907887,11.85300076907887,8.938113357160978,8.244574604683672,8.24457460468367,8.24457460468367,8.24457460468367,8.24457460468367,9.297039101131663,8.19838544370165,8.19838544370165,8.19838544370165,8.19838544370165,8.19838544370165,11.194391557784737,15.515715345303406,15.515715345303406,15.515715345303406,15.515715345303406,15.515715345303406,224.78192329175766
S2,,7.558495608460667,7.558495608460667,7.558495608460667,7.664542333170572,6.094257310814951,6.094257310814951,6.094257310814951,6.094257310814951,6.094257310814951,7.074746863319548,5.889602843448415,5.889602843448415,5.889602843448415,5.889602843448415,5.889602843448415,6.546815022989908,12.44199926264744,12.44199926264744,12.44199926264744,12.44199926264744,12.44199926264744,166.09088812941607
Chebliya,,7.2848908838010304,7.2848908838010304,7.2848908838010304,8.953206958163392,2.4061904296875,18.010196423028685,18.010196423028685,18.010196423028685,18.010196423028685,4.30474008415671,0.7237419731828278,6.045837939429189,6.045837939429189,6.045837939429189,6.045837939429189,2.793310809960459,1.5528714235193588,6.063271333725873,6.063271333725873,6.063271333725873,6.063271333725873,163.06595711480833
S 4.2,,4.074015585219438,4.074015585219438,4.074015585219438,2.7864525281360106,1.1214119537353515,10.167954216153014,10.167954216153014,10.167954216153014,10.167954216153014,2.3162332513786765,2.137653199666341,3.7426343941841873,3.7426343941841873,3.7426343941841873,3.7426343941841873,1.756222373082778,1.5673563730157591,5.800328940489526,5.800328940489526,5.800328940489526,5.800328940489526,102.75104663798014
C2 A,,3.152289797865924,3.152289797865924,3.152289797865924,5.095374322090898,2.306328969810336,2.306328969810336,2.306328969810336,2.306328969810336,2.306328969810336,6.061616709127987,3.3816044513059125,3.3816044513059134,3.3816044513059134,3.3816044513059125,3.3816044513059125,4.266438444321577,8.268292079766967,8.268292079766967,8.268292079766967,8.268292079766967,8.268292079766967,94.6614263735543
